rank,average_proportion,num_verbs,sd_proportion
8399,1.1629232168316854e-06,1,
8400,1.1629232168316854e-06,1,
8401,1.1629232168316854e-06,1,
8402,1.1629232168316854e-06,1,
8403,1.1629232168316854e-06,1,
8404,1.1629232168316854e-06,1,
8405,1.1629232168316854e-06,1,
8406,1.1629232168316854e-06,1,
8407,1.1629232168316854e-06,1,
8408,1.1629232168316854e-06,1,
8409,1.1629232168316854e-06,1,
8410,1.1629232168316854e-06,1,
8411,1.1629232168316854e-06,1,
8412,1.1629232168316854e-06,1,
8413,1.1629232168316854e-06,1,
8414,1.1629232168316854e-06,1,
8415,1.1629232168316854e-06,1,
8416,1.1629232168316854e-06,1,
8417,1.1629232168316854e-06,1,
8418,1.1629232168316854e-06,1,
8419,1.1629232168316854e-06,1,
8420,1.1629232168316854e-06,1,
8421,1.1629232168316854e-06,1,
8422,1.1629232168316854e-06,1,
8423,1.1629232168316854e-06,1,
8424,1.1629232168316854e-06,1,
8425,1.1629232168316854e-06,1,
8426,1.1629232168316854e-06,1,
8427,1.1629232168316854e-06,1,
8428,1.1629232168316854e-06,1,
8429,1.1629232168316854e-06,1,
8430,1.1629232168316854e-06,1,
8431,1.1629232168316854e-06,1,
8432,1.1629232168316854e-06,1,
8433,1.1629232168316854e-06,1,
8434,1.1629232168316854e-06,1,
8435,1.1629232168316854e-06,1,
8436,1.1629232168316854e-06,1,
8437,1.1629232168316854e-06,1,
8438,1.1629232168316854e-06,1,
8439,1.1629232168316854e-06,1,
8440,1.1629232168316854e-06,1,
8441,1.1629232168316854e-06,1,
8442,1.1629232168316854e-06,1,
8443,1.1629232168316854e-06,1,
8444,1.1629232168316854e-06,1,
8445,1.1629232168316854e-06,1,
8446,1.1629232168316854e-06,1,
8447,1.1629232168316854e-06,1,
8448,1.1629232168316854e-06,1,
8449,1.1629232168316854e-06,1,
8450,1.1629232168316854e-06,1,
8451,1.1629232168316854e-06,1,
8452,1.1629232168316854e-06,1,
8453,1.1629232168316854e-06,1,
8454,1.1629232168316854e-06,1,
8455,1.1629232168316854e-06,1,
8456,1.1629232168316854e-06,1,
8457,1.1629232168316854e-06,1,
8458,1.1629232168316854e-06,1,
8459,1.1629232168316854e-06,1,
8460,1.1629232168316854e-06,1,
8461,1.1629232168316854e-06,1,
8462,1.1629232168316854e-06,1,
8463,1.1629232168316854e-06,1,
8464,1.1629232168316854e-06,1,
8465,1.1629232168316854e-06,1,
8466,1.1629232168316854e-06,1,
8467,1.1629232168316854e-06,1,
8468,1.1629232168316854e-06,1,
8469,1.1629232168316854e-06,1,
8470,1.1629232168316854e-06,1,
8471,1.1629232168316854e-06,1,
8472,1.1629232168316854e-06,1,
8473,1.1629232168316854e-06,1,
8474,1.1629232168316854e-06,1,
8475,1.1629232168316854e-06,1,
8476,1.1629232168316854e-06,1,
8477,1.1629232168316854e-06,1,
8478,1.1629232168316854e-06,1,
8479,1.1629232168316854e-06,1,
8480,1.1629232168316854e-06,1,
8481,1.1629232168316854e-06,1,
8482,1.1629232168316854e-06,1,
8483,1.1629232168316854e-06,1,
8484,1.1629232168316854e-06,1,
8485,1.1629232168316854e-06,1,
8486,1.1629232168316854e-06,1,
8487,1.1629232168316854e-06,1,
8488,1.1629232168316854e-06,1,
8489,1.1629232168316854e-06,1,
8490,1.1629232168316854e-06,1,
8491,1.1629232168316854e-06,1,
8492,1.1629232168316854e-06,1,
8493,1.1629232168316854e-06,1,
8494,1.1629232168316854e-06,1,
8495,1.1629232168316854e-06,1,
8496,1.1629232168316854e-06,1,
8497,1.1629232168316854e-06,1,
8498,1.1629232168316854e-06,1,
8499,1.1629232168316854e-06,1,
8500,1.1629232168316854e-06,1,
8501,1.1629232168316854e-06,1,
8502,1.1629232168316854e-06,1,
8503,1.1629232168316854e-06,1,
8504,1.1629232168316854e-06,1,
8505,1.1629232168316854e-06,1,
8506,1.1629232168316854e-06,1,
8507,1.1629232168316854e-06,1,
8508,1.1629232168316854e-06,1,
8509,1.1629232168316854e-06,1,
8510,1.1629232168316854e-06,1,
8511,1.1629232168316854e-06,1,
8512,1.1629232168316854e-06,1,
8513,1.1629232168316854e-06,1,
8514,1.1629232168316854e-06,1,
8515,1.1629232168316854e-06,1,
8516,1.1629232168316854e-06,1,
8517,1.1629232168316854e-06,1,
8518,1.1629232168316854e-06,1,
8519,1.1629232168316854e-06,1,
8520,1.1629232168316854e-06,1,
8521,1.1629232168316854e-06,1,
8522,1.1629232168316854e-06,1,
8523,1.1629232168316854e-06,1,
8524,1.1629232168316854e-06,1,
8525,1.1629232168316854e-06,1,
8526,1.1629232168316854e-06,1,
8527,1.1629232168316854e-06,1,
8528,1.1629232168316854e-06,1,
8529,1.1629232168316854e-06,1,
8530,1.1629232168316854e-06,1,
8531,1.1629232168316854e-06,1,
8532,1.1629232168316854e-06,1,
8533,1.1629232168316854e-06,1,
8534,1.1629232168316854e-06,1,
8535,1.1629232168316854e-06,1,
8536,1.1629232168316854e-06,1,
8537,1.1629232168316854e-06,1,
8538,1.1629232168316854e-06,1,
8539,1.1629232168316854e-06,1,
8540,1.1629232168316854e-06,1,
8541,1.1629232168316854e-06,1,
8542,1.1629232168316854e-06,1,
8543,1.1629232168316854e-06,1,
8544,1.1629232168316854e-06,1,
8545,1.1629232168316854e-06,1,
8546,1.1629232168316854e-06,1,
8547,1.1629232168316854e-06,1,
8548,1.1629232168316854e-06,1,
8549,1.1629232168316854e-06,1,
8550,1.1629232168316854e-06,1,
8551,1.1629232168316854e-06,1,
8552,1.1629232168316854e-06,1,
8553,1.1629232168316854e-06,1,
8554,1.1629232168316854e-06,1,
8555,1.1629232168316854e-06,1,
8556,1.1629232168316854e-06,1,
8557,1.1629232168316854e-06,1,
8558,1.1629232168316854e-06,1,
8559,1.1629232168316854e-06,1,
8560,1.1629232168316854e-06,1,
8561,1.1629232168316854e-06,1,
8562,1.1629232168316854e-06,1,
8563,1.1629232168316854e-06,1,
8564,1.1629232168316854e-06,1,
8565,1.1629232168316854e-06,1,
8566,1.1629232168316854e-06,1,
8567,1.1629232168316854e-06,1,
8568,1.1629232168316854e-06,1,
8569,1.1629232168316854e-06,1,
8570,1.1629232168316854e-06,1,
8571,1.1629232168316854e-06,1,
8572,1.1629232168316854e-06,1,
8573,1.1629232168316854e-06,1,
8574,1.1629232168316854e-06,1,
8575,1.1629232168316854e-06,1,
8576,1.1629232168316854e-06,1,
8577,1.1629232168316854e-06,1,
8578,1.1629232168316854e-06,1,
8579,1.1629232168316854e-06,1,
8580,1.1629232168316854e-06,1,
8581,1.1629232168316854e-06,1,
8582,1.1629232168316854e-06,1,
8583,1.1629232168316854e-06,1,
8584,1.1629232168316854e-06,1,
8585,1.1629232168316854e-06,1,
8586,1.1629232168316854e-06,1,
8587,1.1629232168316854e-06,1,
8588,1.1629232168316854e-06,1,
8589,1.1629232168316854e-06,1,
8590,1.1629232168316854e-06,1,
8591,1.1629232168316854e-06,1,
8592,1.1629232168316854e-06,1,
8593,1.1629232168316854e-06,1,
8594,1.1629232168316854e-06,1,
8595,1.1629232168316854e-06,1,
8596,1.1629232168316854e-06,1,
8597,1.1629232168316854e-06,1,
8598,1.1629232168316854e-06,1,
8599,1.1629232168316854e-06,1,
8600,1.1629232168316854e-06,1,
8601,1.1629232168316854e-06,1,
8602,1.1629232168316854e-06,1,
8603,1.1629232168316854e-06,1,
8604,1.1629232168316854e-06,1,
8605,1.1629232168316854e-06,1,
8606,1.1629232168316854e-06,1,
8607,1.1629232168316854e-06,1,
8608,1.1629232168316854e-06,1,
8609,1.1629232168316854e-06,1,
8610,1.1629232168316854e-06,1,
8611,1.1629232168316854e-06,1,
8612,1.1629232168316854e-06,1,
8613,1.1629232168316854e-06,1,
8614,1.1629232168316854e-06,1,
8615,1.1629232168316854e-06,1,
8616,1.1629232168316854e-06,1,
8617,1.1629232168316854e-06,1,
8618,1.1629232168316854e-06,1,
8619,1.1629232168316854e-06,1,
8620,1.1629232168316854e-06,1,
8621,1.1629232168316854e-06,1,
8622,1.1629232168316854e-06,1,
8623,1.1629232168316854e-06,1,
8624,1.1629232168316854e-06,1,
8625,1.1629232168316854e-06,1,
8626,1.1629232168316854e-06,1,
8627,1.1629232168316854e-06,1,
8628,1.1629232168316854e-06,1,
8629,1.1629232168316854e-06,1,
8630,1.1629232168316854e-06,1,
8631,1.1629232168316854e-06,1,
8632,1.1629232168316854e-06,1,
8633,1.1629232168316854e-06,1,
8634,1.1629232168316854e-06,1,
8635,1.1629232168316854e-06,1,
8636,1.1629232168316854e-06,1,
8637,1.1629232168316854e-06,1,
8638,1.1629232168316854e-06,1,
8639,1.1629232168316854e-06,1,
8640,1.1629232168316854e-06,1,
8641,1.1629232168316854e-06,1,
8642,1.1629232168316854e-06,1,
8643,1.1629232168316854e-06,1,
8644,1.1629232168316854e-06,1,
8645,1.1629232168316854e-06,1,
8646,1.1629232168316854e-06,1,
8647,1.1629232168316854e-06,1,
8648,1.1629232168316854e-06,1,
8649,1.1629232168316854e-06,1,
8650,1.1629232168316854e-06,1,
8651,1.1629232168316854e-06,1,
8652,1.1629232168316854e-06,1,
8653,1.1629232168316854e-06,1,
8654,1.1629232168316854e-06,1,
8655,1.1629232168316854e-06,1,
8656,1.1629232168316854e-06,1,
8657,1.1629232168316854e-06,1,
8658,1.1629232168316854e-06,1,
8659,1.1629232168316854e-06,1,
8660,1.1629232168316854e-06,1,
8661,1.1629232168316854e-06,1,
8662,1.1629232168316854e-06,1,
8663,1.1629232168316854e-06,1,
8664,1.1629232168316854e-06,1,
8665,1.1629232168316854e-06,1,
8666,1.1629232168316854e-06,1,
8667,1.1629232168316854e-06,1,
8668,1.1629232168316854e-06,1,
8669,1.1629232168316854e-06,1,
8670,1.1629232168316854e-06,1,
8671,1.1629232168316854e-06,1,
8672,1.1629232168316854e-06,1,
8673,1.1629232168316854e-06,1,
8674,1.1629232168316854e-06,1,
8675,1.1629232168316854e-06,1,
8676,1.1629232168316854e-06,1,
8677,1.1629232168316854e-06,1,
8678,1.1629232168316854e-06,1,
8679,1.1629232168316854e-06,1,
8680,1.1629232168316854e-06,1,
8681,1.1629232168316854e-06,1,
8682,1.1629232168316854e-06,1,
8683,1.1629232168316854e-06,1,
8684,1.1629232168316854e-06,1,
8685,1.1629232168316854e-06,1,
8686,1.1629232168316854e-06,1,
8687,1.1629232168316854e-06,1,
8688,1.1629232168316854e-06,1,
8689,1.1629232168316854e-06,1,
8690,1.1629232168316854e-06,1,
8691,1.1629232168316854e-06,1,
8692,1.1629232168316854e-06,1,
8693,1.1629232168316854e-06,1,
8694,1.1629232168316854e-06,1,
8695,1.1629232168316854e-06,1,
8696,1.1629232168316854e-06,1,
8697,1.1629232168316854e-06,1,
8698,1.1629232168316854e-06,1,
8699,1.1629232168316854e-06,1,
8700,1.1629232168316854e-06,1,
8701,1.1629232168316854e-06,1,
8702,1.1629232168316854e-06,1,
8703,1.1629232168316854e-06,1,
8704,1.1629232168316854e-06,1,
8705,1.1629232168316854e-06,1,
8706,1.1629232168316854e-06,1,
8707,1.1629232168316854e-06,1,
8708,1.1629232168316854e-06,1,
8709,1.1629232168316854e-06,1,
8710,1.1629232168316854e-06,1,
8711,1.1629232168316854e-06,1,
8712,1.1629232168316854e-06,1,
8713,1.1629232168316854e-06,1,
8714,1.1629232168316854e-06,1,
8715,1.1629232168316854e-06,1,
8716,1.1629232168316854e-06,1,
8717,1.1629232168316854e-06,1,
8718,1.1629232168316854e-06,1,
8719,1.1629232168316854e-06,1,
8720,1.1629232168316854e-06,1,
8721,1.1629232168316854e-06,1,
8722,1.1629232168316854e-06,1,
8723,1.1629232168316854e-06,1,
8724,1.1629232168316854e-06,1,
8725,1.1629232168316854e-06,1,
8726,1.1629232168316854e-06,1,
8727,1.1629232168316854e-06,1,
8728,1.1629232168316854e-06,1,
8729,1.1629232168316854e-06,1,
8730,1.1629232168316854e-06,1,
8731,1.1629232168316854e-06,1,
8732,1.1629232168316854e-06,1,
8733,1.1629232168316854e-06,1,
8734,1.1629232168316854e-06,1,
8735,1.1629232168316854e-06,1,
8736,1.1629232168316854e-06,1,
8737,1.1629232168316854e-06,1,
8738,1.1629232168316854e-06,1,
8739,1.1629232168316854e-06,1,
8740,1.1629232168316854e-06,1,
8741,1.1629232168316854e-06,1,
8742,1.1629232168316854e-06,1,
8743,1.1629232168316854e-06,1,
8744,1.1629232168316854e-06,1,
8745,1.1629232168316854e-06,1,
8746,1.1629232168316854e-06,1,
8747,1.1629232168316854e-06,1,
8748,1.1629232168316854e-06,1,
8749,1.1629232168316854e-06,1,
8750,1.1629232168316854e-06,1,
8751,1.1629232168316854e-06,1,
8752,1.1629232168316854e-06,1,
8753,1.1629232168316854e-06,1,
8754,1.1629232168316854e-06,1,
8755,1.1629232168316854e-06,1,
8756,1.1629232168316854e-06,1,
8757,1.1629232168316854e-06,1,
8758,1.1629232168316854e-06,1,
8759,1.1629232168316854e-06,1,
8760,1.1629232168316854e-06,1,
8761,1.1629232168316854e-06,1,
8762,1.1629232168316854e-06,1,
8763,1.1629232168316854e-06,1,
8764,1.1629232168316854e-06,1,
8765,1.1629232168316854e-06,1,
8766,1.1629232168316854e-06,1,
8767,1.1629232168316854e-06,1,
8768,1.1629232168316854e-06,1,
8769,1.1629232168316854e-06,1,
8770,1.1629232168316854e-06,1,
8771,1.1629232168316854e-06,1,
8772,1.1629232168316854e-06,1,
8773,1.1629232168316854e-06,1,
8774,1.1629232168316854e-06,1,
8775,1.1629232168316854e-06,1,
8776,1.1629232168316854e-06,1,
8777,1.1629232168316854e-06,1,
8778,1.1629232168316854e-06,1,
8779,1.1629232168316854e-06,1,
8780,1.1629232168316854e-06,1,
8781,1.1629232168316854e-06,1,
8782,1.1629232168316854e-06,1,
8783,1.1629232168316854e-06,1,
8784,1.1629232168316854e-06,1,
8785,1.1629232168316854e-06,1,
8786,1.1629232168316854e-06,1,
8787,1.1629232168316854e-06,1,
8788,1.1629232168316854e-06,1,
8789,1.1629232168316854e-06,1,
8790,1.1629232168316854e-06,1,
8791,1.1629232168316854e-06,1,
8792,1.1629232168316854e-06,1,
8793,1.1629232168316854e-06,1,
8794,1.1629232168316854e-06,1,
8795,1.1629232168316854e-06,1,
8796,1.1629232168316854e-06,1,
8797,1.1629232168316854e-06,1,
8798,1.1629232168316854e-06,1,
8799,1.1629232168316854e-06,1,
8800,1.1629232168316854e-06,1,
8801,1.1629232168316854e-06,1,
8802,1.1629232168316854e-06,1,
8803,1.1629232168316854e-06,1,
8804,1.1629232168316854e-06,1,
8805,1.1629232168316854e-06,1,
8806,1.1629232168316854e-06,1,
8807,1.1629232168316854e-06,1,
8808,1.1629232168316854e-06,1,
8809,1.1629232168316854e-06,1,
8810,1.1629232168316854e-06,1,
8811,1.1629232168316854e-06,1,
8812,1.1629232168316854e-06,1,
8813,1.1629232168316854e-06,1,
8814,1.1629232168316854e-06,1,
8815,1.1629232168316854e-06,1,
8816,1.1629232168316854e-06,1,
8817,1.1629232168316854e-06,1,
8818,1.1629232168316854e-06,1,
8819,1.1629232168316854e-06,1,
8820,1.1629232168316854e-06,1,
8821,1.1629232168316854e-06,1,
8822,1.1629232168316854e-06,1,
8823,1.1629232168316854e-06,1,
8824,1.1629232168316854e-06,1,
8825,1.1629232168316854e-06,1,
8826,1.1629232168316854e-06,1,
8827,1.1629232168316854e-06,1,
8828,1.1629232168316854e-06,1,
8829,1.1629232168316854e-06,1,
8830,1.1629232168316854e-06,1,
8831,1.1629232168316854e-06,1,
8832,1.1629232168316854e-06,1,
8833,1.1629232168316854e-06,1,
8834,1.1629232168316854e-06,1,
8835,1.1629232168316854e-06,1,
8836,1.1629232168316854e-06,1,
8837,1.1629232168316854e-06,1,
8838,1.1629232168316854e-06,1,
8839,1.1629232168316854e-06,1,
8840,1.1629232168316854e-06,1,
8841,1.1629232168316854e-06,1,
8842,1.1629232168316854e-06,1,
8843,1.1629232168316854e-06,1,
8844,1.1629232168316854e-06,1,
8845,1.1629232168316854e-06,1,
8846,1.1629232168316854e-06,1,
8847,1.1629232168316854e-06,1,
8848,1.1629232168316854e-06,1,
8849,1.1629232168316854e-06,1,
8850,1.1629232168316854e-06,1,
8851,1.1629232168316854e-06,1,
8852,1.1629232168316854e-06,1,
8853,1.1629232168316854e-06,1,
8854,1.1629232168316854e-06,1,
8855,1.1629232168316854e-06,1,
8856,1.1629232168316854e-06,1,
8857,1.1629232168316854e-06,1,
8858,1.1629232168316854e-06,1,
8859,1.1629232168316854e-06,1,
8860,1.1629232168316854e-06,1,
8861,1.1629232168316854e-06,1,
8862,1.1629232168316854e-06,1,
8863,1.1629232168316854e-06,1,
8864,1.1629232168316854e-06,1,
8865,1.1629232168316854e-06,1,
8866,1.1629232168316854e-06,1,
8867,1.1629232168316854e-06,1,
8868,1.1629232168316854e-06,1,
8869,1.1629232168316854e-06,1,
8870,1.1629232168316854e-06,1,
8871,1.1629232168316854e-06,1,
8872,1.1629232168316854e-06,1,
8873,1.1629232168316854e-06,1,
8874,1.1629232168316854e-06,1,
8875,1.1629232168316854e-06,1,
8876,1.1629232168316854e-06,1,
8877,1.1629232168316854e-06,1,
8878,1.1629232168316854e-06,1,
8879,1.1629232168316854e-06,1,
8880,1.1629232168316854e-06,1,
8881,1.1629232168316854e-06,1,
8882,1.1629232168316854e-06,1,
8883,1.1629232168316854e-06,1,
8884,1.1629232168316854e-06,1,
8885,1.1629232168316854e-06,1,
8886,1.1629232168316854e-06,1,
8887,1.1629232168316854e-06,1,
8888,1.1629232168316854e-06,1,
8889,1.1629232168316854e-06,1,
8890,1.1629232168316854e-06,1,
8891,1.1629232168316854e-06,1,
8892,1.1629232168316854e-06,1,
8893,1.1629232168316854e-06,1,
8894,1.1629232168316854e-06,1,
8895,1.1629232168316854e-06,1,
8896,1.1629232168316854e-06,1,
8897,1.1629232168316854e-06,1,
8898,1.1629232168316854e-06,1,
8899,1.1629232168316854e-06,1,
8900,1.1629232168316854e-06,1,
8901,1.1629232168316854e-06,1,
8902,1.1629232168316854e-06,1,
8903,1.1629232168316854e-06,1,
8904,1.1629232168316854e-06,1,
8905,1.1629232168316854e-06,1,
8906,1.1629232168316854e-06,1,
8907,1.1629232168316854e-06,1,
8908,1.1629232168316854e-06,1,
8909,1.1629232168316854e-06,1,
8910,1.1629232168316854e-06,1,
8911,1.1629232168316854e-06,1,
8912,1.1629232168316854e-06,1,
8913,1.1629232168316854e-06,1,
8914,1.1629232168316854e-06,1,
8915,1.1629232168316854e-06,1,
8916,1.1629232168316854e-06,1,
8917,1.1629232168316854e-06,1,
8918,1.1629232168316854e-06,1,
8919,1.1629232168316854e-06,1,
8920,1.1629232168316854e-06,1,
8921,1.1629232168316854e-06,1,
8922,1.1629232168316854e-06,1,
8923,1.1629232168316854e-06,1,
8924,1.1629232168316854e-06,1,
8925,1.1629232168316854e-06,1,
8926,1.1629232168316854e-06,1,
8927,1.1629232168316854e-06,1,
8928,1.1629232168316854e-06,1,
8929,1.1629232168316854e-06,1,
8930,1.1629232168316854e-06,1,
8931,1.1629232168316854e-06,1,
8932,1.1629232168316854e-06,1,
8933,1.1629232168316854e-06,1,
8934,1.1629232168316854e-06,1,
8935,1.1629232168316854e-06,1,
8936,1.1629232168316854e-06,1,
8937,1.1629232168316854e-06,1,
8938,1.1629232168316854e-06,1,
8939,1.1629232168316854e-06,1,
8940,1.1629232168316854e-06,1,
8941,1.1629232168316854e-06,1,
8942,1.1629232168316854e-06,1,
8943,1.1629232168316854e-06,1,
8944,1.1629232168316854e-06,1,
8945,1.1629232168316854e-06,1,
8946,1.1629232168316854e-06,1,
8947,1.1629232168316854e-06,1,
8948,1.1629232168316854e-06,1,
8949,1.1629232168316854e-06,1,
8950,1.1629232168316854e-06,1,
8951,1.1629232168316854e-06,1,
8952,1.1629232168316854e-06,1,
8953,1.1629232168316854e-06,1,
8954,1.1629232168316854e-06,1,
8955,1.1629232168316854e-06,1,
8956,1.1629232168316854e-06,1,
8957,1.1629232168316854e-06,1,
8958,1.1629232168316854e-06,1,
8959,1.1629232168316854e-06,1,
8960,1.1629232168316854e-06,1,
8961,1.1629232168316854e-06,1,
8962,1.1629232168316854e-06,1,
8963,1.1629232168316854e-06,1,
8964,1.1629232168316854e-06,1,
8965,1.1629232168316854e-06,1,
8966,1.1629232168316854e-06,1,
8967,1.1629232168316854e-06,1,
8968,1.1629232168316854e-06,1,
8969,1.1629232168316854e-06,1,
8970,1.1629232168316854e-06,1,
8971,1.1629232168316854e-06,1,
8972,1.1629232168316854e-06,1,
8973,1.1629232168316854e-06,1,
8974,1.1629232168316854e-06,1,
8975,1.1629232168316854e-06,1,
8976,1.1629232168316854e-06,1,
8977,1.1629232168316854e-06,1,
8978,1.1629232168316854e-06,1,
8979,1.1629232168316854e-06,1,
8980,1.1629232168316854e-06,1,
8981,1.1629232168316854e-06,1,
8982,1.1629232168316854e-06,1,
8983,1.1629232168316854e-06,1,
8984,1.1629232168316854e-06,1,
8985,1.1629232168316854e-06,1,
8986,1.1629232168316854e-06,1,
8987,1.1629232168316854e-06,1,
8988,1.1629232168316854e-06,1,
8989,1.1629232168316854e-06,1,
8990,1.1629232168316854e-06,1,
8991,1.1629232168316854e-06,1,
8992,1.1629232168316854e-06,1,
8993,1.1629232168316854e-06,1,
8994,1.1629232168316854e-06,1,
8995,1.1629232168316854e-06,1,
8996,1.1629232168316854e-06,1,
8997,1.1629232168316854e-06,1,
8998,1.1629232168316854e-06,1,
8999,1.1629232168316854e-06,1,
9000,1.1629232168316854e-06,1,
9001,1.1629232168316854e-06,1,
9002,1.1629232168316854e-06,1,
9003,1.1629232168316854e-06,1,
9004,1.1629232168316854e-06,1,
9005,1.1629232168316854e-06,1,
9006,1.1629232168316854e-06,1,
9007,1.1629232168316854e-06,1,
9008,1.1629232168316854e-06,1,
9009,1.1629232168316854e-06,1,
9010,1.1629232168316854e-06,1,
9011,1.1629232168316854e-06,1,
9012,1.1629232168316854e-06,1,
9013,1.1629232168316854e-06,1,
9014,1.1629232168316854e-06,1,
9015,1.1629232168316854e-06,1,
9016,1.1629232168316854e-06,1,
9017,1.1629232168316854e-06,1,
9018,1.1629232168316854e-06,1,
9019,1.1629232168316854e-06,1,
9020,1.1629232168316854e-06,1,
9021,1.1629232168316854e-06,1,
9022,1.1629232168316854e-06,1,
9023,1.1629232168316854e-06,1,
9024,1.1629232168316854e-06,1,
9025,1.1629232168316854e-06,1,
9026,1.1629232168316854e-06,1,
9027,1.1629232168316854e-06,1,
9028,1.1629232168316854e-06,1,
9029,1.1629232168316854e-06,1,
9030,1.1629232168316854e-06,1,
9031,1.1629232168316854e-06,1,
9032,1.1629232168316854e-06,1,
9033,1.1629232168316854e-06,1,
9034,1.1629232168316854e-06,1,
9035,1.1629232168316854e-06,1,
9036,1.1629232168316854e-06,1,
9037,1.1629232168316854e-06,1,
9038,1.1629232168316854e-06,1,
9039,1.1629232168316854e-06,1,
9040,1.1629232168316854e-06,1,
9041,1.1629232168316854e-06,1,
9042,1.1629232168316854e-06,1,
9043,1.1629232168316854e-06,1,
9044,1.1629232168316854e-06,1,
9045,1.1629232168316854e-06,1,
9046,1.1629232168316854e-06,1,
9047,1.1629232168316854e-06,1,
9048,1.1629232168316854e-06,1,
9049,1.1629232168316854e-06,1,
9050,1.1629232168316854e-06,1,
9051,1.1629232168316854e-06,1,
9052,1.1629232168316854e-06,1,
9053,1.1629232168316854e-06,1,
9054,1.1629232168316854e-06,1,
9055,1.1629232168316854e-06,1,
9056,1.1629232168316854e-06,1,
9057,1.1629232168316854e-06,1,
9058,1.1629232168316854e-06,1,
9059,1.1629232168316854e-06,1,
9060,1.1629232168316854e-06,1,
9061,1.1629232168316854e-06,1,
9062,1.1629232168316854e-06,1,
9063,1.1629232168316854e-06,1,
9064,1.1629232168316854e-06,1,
9065,1.1629232168316854e-06,1,
9066,1.1629232168316854e-06,1,
9067,1.1629232168316854e-06,1,
9068,1.1629232168316854e-06,1,
9069,1.1629232168316854e-06,1,
9070,1.1629232168316854e-06,1,
9071,1.1629232168316854e-06,1,
9072,1.1629232168316854e-06,1,
9073,1.1629232168316854e-06,1,
9074,1.1629232168316854e-06,1,
9075,1.1629232168316854e-06,1,
9076,1.1629232168316854e-06,1,
9077,1.1629232168316854e-06,1,
9078,1.1629232168316854e-06,1,
9079,1.1629232168316854e-06,1,
9080,1.1629232168316854e-06,1,
9081,1.1629232168316854e-06,1,
9082,1.1629232168316854e-06,1,
9083,1.1629232168316854e-06,1,
9084,1.1629232168316854e-06,1,
9085,1.1629232168316854e-06,1,
9086,1.1629232168316854e-06,1,
9087,1.1629232168316854e-06,1,
9088,1.1629232168316854e-06,1,
9089,1.1629232168316854e-06,1,
9090,1.1629232168316854e-06,1,
9091,1.1629232168316854e-06,1,
9092,1.1629232168316854e-06,1,
9093,1.1629232168316854e-06,1,
9094,1.1629232168316854e-06,1,
9095,1.1629232168316854e-06,1,
9096,1.1629232168316854e-06,1,
9097,1.1629232168316854e-06,1,
9098,1.1629232168316854e-06,1,
9099,1.1629232168316854e-06,1,
9100,1.1629232168316854e-06,1,
9101,1.1629232168316854e-06,1,
9102,1.1629232168316854e-06,1,
9103,1.1629232168316854e-06,1,
9104,1.1629232168316854e-06,1,
9105,1.1629232168316854e-06,1,
9106,1.1629232168316854e-06,1,
9107,1.1629232168316854e-06,1,
9108,1.1629232168316854e-06,1,
9109,1.1629232168316854e-06,1,
9110,1.1629232168316854e-06,1,
9111,1.1629232168316854e-06,1,
9112,1.1629232168316854e-06,1,
9113,1.1629232168316854e-06,1,
9114,1.1629232168316854e-06,1,
9115,1.1629232168316854e-06,1,
9116,1.1629232168316854e-06,1,
9117,1.1629232168316854e-06,1,
9118,1.1629232168316854e-06,1,
9119,1.1629232168316854e-06,1,
9120,1.1629232168316854e-06,1,
9121,1.1629232168316854e-06,1,
9122,1.1629232168316854e-06,1,
9123,1.1629232168316854e-06,1,
9124,1.1629232168316854e-06,1,
9125,1.1629232168316854e-06,1,
9126,1.1629232168316854e-06,1,
9127,1.1629232168316854e-06,1,
9128,1.1629232168316854e-06,1,
9129,1.1629232168316854e-06,1,
9130,1.1629232168316854e-06,1,
9131,1.1629232168316854e-06,1,
9132,1.1629232168316854e-06,1,
9133,1.1629232168316854e-06,1,
9134,1.1629232168316854e-06,1,
9135,1.1629232168316854e-06,1,
9136,1.1629232168316854e-06,1,
9137,1.1629232168316854e-06,1,
9138,1.1629232168316854e-06,1,
9139,1.1629232168316854e-06,1,
9140,1.1629232168316854e-06,1,
9141,1.1629232168316854e-06,1,
9142,1.1629232168316854e-06,1,
9143,1.1629232168316854e-06,1,
9144,1.1629232168316854e-06,1,
9145,1.1629232168316854e-06,1,
9146,1.1629232168316854e-06,1,
9147,1.1629232168316854e-06,1,
9148,1.1629232168316854e-06,1,
9149,1.1629232168316854e-06,1,
9150,1.1629232168316854e-06,1,
9151,1.1629232168316854e-06,1,
9152,1.1629232168316854e-06,1,
9153,1.1629232168316854e-06,1,
9154,1.1629232168316854e-06,1,
9155,1.1629232168316854e-06,1,
9156,1.1629232168316854e-06,1,
9157,1.1629232168316854e-06,1,
9158,1.1629232168316854e-06,1,
9159,1.1629232168316854e-06,1,
9160,1.1629232168316854e-06,1,
9161,1.1629232168316854e-06,1,
9162,1.1629232168316854e-06,1,
9163,1.1629232168316854e-06,1,
9164,1.1629232168316854e-06,1,
9165,1.1629232168316854e-06,1,
9166,1.1629232168316854e-06,1,
9167,1.1629232168316854e-06,1,
9168,1.1629232168316854e-06,1,
9169,1.1629232168316854e-06,1,
9170,1.1629232168316854e-06,1,
9171,1.1629232168316854e-06,1,
9172,1.1629232168316854e-06,1,
9173,1.1629232168316854e-06,1,
9174,1.1629232168316854e-06,1,
